,Unnamed: 0,Worksheet Filter,Measure Display,Number of Records,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,City,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median List Ppsf,Median List Ppsf Mom,Median List Ppsf Yoy,Median List Price,Median List Price Mom,Median List Price Yoy,Median Ppsf,Median Ppsf Mom,Median Ppsf Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,New Listings,New Listings Mom,New Listings Yoy,Period Begin,Period Duration,Period End,Price Drops,Price Drops Mom,Price Drops Yoy,Property Type,Region,Region Type,Sold Above List,Sold Above List Mom,Sold Above List Yoy,State,State Code,Table Id,place_name
79336,3351092,Value,,1,1.004951419,0.9%,0.3%,Vallejo,100.0,-4.8%,-5.7%,178.0,0.6%,-21.9%,52.0,3.0,11.0,231.292670897,0.010216376,0.099320387,355000.0,0.015736767,0.148867314,233.141210375,-0.0031447040000000003,0.15025172,$340K,4.5%,10.3%,1.8,0.1,-0.4,104.0,-4.6%,-24.1%,2/1/2017,30,2/28/2017,,,,All Residential,"Vallejo, CA",place,0.46,0.117142857,0.04490566,California,CA,20371.0,Vallejo
79337,3351093,Value,,1,0.981226737,-1.1%,0.0%,Ventura,70.0,2.9%,-5.4%,130.0,-13.9%,-29.3%,23.0,-9.0,-18.0,384.362348525,0.05617454,0.172965547,619000.0,0.19729207,0.179047619,357.107212797,0.075736017,0.055643760999999986,$537K,3.8%,7.2%,1.9,-0.3,-0.6,72.0,-23.4%,-30.1%,2/1/2017,30,2/28/2017,0.015384615,-0.004482934,0.00451505,All Residential,"Ventura, CA",place,0.217391304,0.040920716,0.082256169,California,CA,16678.0,Ventura
79338,3351094,Value,,1,0.987187852,0.0%,1.1%,Victorville,94.0,-29.9%,-6.9%,287.0,-6.5%,-13.3%,53.0,1.0,4.0,125.95155709299999,0.01677257,0.120390872,234900.0,0.021801921,0.075303273,117.177366291,0.000952595,0.128027446,$227K,3.5%,11.6%,3.1,0.8,-0.2,141.0,-7.8%,-4.7%,2/1/2017,30,2/28/2017,0.017421603,0.004392287,0.005337011,All Residential,"Victorville, CA",place,0.372340426,-0.000793903,0.164419633,California,CA,20509.0,Victorville
79339,3351095,Value,,1,1.000108839,0.5%,1.8%,Vineyard,16.0,-36.0%,-23.8%,30.0,3.4%,-23.1%,8.0,-12.0,-66.0,218.160377358,0.071854708,0.124932109,345000.0,-0.02113775,0.061538462,206.19022699599998,0.06142579099999999,0.124320294,$363K,8.4%,13.1%,1.9,0.7,0.0,29.0,61.1%,-23.7%,2/1/2017,30,2/28/2017,0.033333333,,,All Residential,"Vineyard, CA",place,0.375,0.015,0.089285714,California,CA,26666.0,Vineyard
79340,3351096,Value,,1,0.981557591,0.1%,0.1%,Vista,87.0,27.9%,6.1%,126.0,-6.0%,-25.4%,29.0,-5.0,3.0,293.162951844,0.00165298,0.07244338,549900.0,0.10366282,0.25261959,271.05263157900004,-0.01892783,0.030955199,$485K,5.7%,11.1%,1.4,-0.6,-0.7,88.0,-21.4%,-16.2%,2/1/2017,30,2/28/2017,0.023809524,0.001421464,,All Residential,"Vista, CA",place,0.229885057,-0.034820825,-0.026212504,California,CA,20583.0,Vista
79341,3351097,Value,,1,0.970305824,-0.8%,-0.8%,Walnut,28.0,-12.5%,3.7%,98.0,-6.7%,-23.4%,49.0,-22.0,-13.0,418.04979372599996,0.009104153,0.084877686,834350.0,0.057485862,0.191930274,395.751941376,0.016288494,0.05801251,$725K,3.2%,2.1%,3.5,0.2,-1.2,40.0,-13.0%,-7.0%,2/1/2017,30,2/28/2017,0.020408163,,-0.003029337,All Residential,"Walnut, CA",place,0.214285714,0.089285714,-0.044973545,California,CA,20628.0,Walnut
79342,3351098,Value,,1,1.007160861,1.2%,-0.7%,Walnut Creek,87.0,10.1%,7.4%,129.0,2.4%,2.4%,16.0,-20.0,-4.0,448.235077778,0.006449982,0.047114297,682475.0,0.060567211,0.072230951,444.568868981,0.019837844,0.07136384700000001,$550K,-9.5%,-5.2%,1.5,-0.1,-0.1,126.0,10.5%,-30.8%,2/1/2017,30,2/28/2017,0.015503876000000003,0.007567368,,All Residential,"Walnut Creek, CA",place,0.476744186,0.172946718,0.032299742,California,CA,20635.0,Walnut Creek
79343,3351099,Value,,1,0.985324041,1.3%,-1.5%,Watsonville,29.0,7.4%,52.6%,94.0,-3.1%,13.3%,43.0,-14.0,-31.0,312.5,-0.26726845,-0.073623471,525000.0,0.235294118,0.050105011,326.298701299,-0.12550701,-0.08407382099999999,$455K,-6.8%,-21.6%,3.2,-0.4,-1.2,21.0,-30.0%,-43.2%,2/1/2017,30,2/28/2017,0.010638298,0.00032902,-0.001409895,All Residential,"Watsonville, CA",place,0.24137931,0.056194125,0.083484574,California,CA,20685.0,Watsonville
79344,3351100,Value,,1,0.988190812,0.2%,0.3%,West Covina,72.0,1.4%,4.3%,189.0,-12.9%,2.2%,58.0,6.0,8.0,340.346534653,0.105634407,0.084996973,535000.0,0.103092784,0.085743278,304.25391556,-0.042811797,0.082069367,$512K,3.8%,14.7%,2.6,-0.5,-0.1,95.0,-7.8%,13.1%,2/1/2017,30,2/28/2017,0.026455027,0.021846732,0.015644216000000002,All Residential,"West Covina, CA",place,0.319444444,0.065923318,0.08756038699999999,California,CA,20753.0,West Covina
79345,3351101,Value,,1,0.986195738,1.7%,-0.7%,West Hollywood,44.0,25.7%,-2.2%,143.0,1.4%,12.6%,62.0,17.0,33.0,666.1101836390001,-0.17379897,-0.048957839,809950.0,-0.24585661,-0.14652266,709.626111646,0.03837127,-0.041847055,$831K,-10.6%,-36.5%,3.3,-0.7,0.5,63.0,-1.6%,6.8%,2/1/2017,30,2/28/2017,0.006993007,-0.014283589,-0.008755025,All Residential,"West Hollywood, CA",place,0.227272727,-0.001298701,-0.061616162,California,CA,20771.0,West Hollywood
79346,3351102,Value,,1,1.000526603,-0.2%,0.0%,West Sacramento,33.0,-15.4%,-2.9%,54.0,-8.5%,-11.5%,15.0,-18.0,-8.0,216.04046242799998,0.053600315,0.178783882,320000.0,-0.024390244,-0.085452987,205.642633229,-0.007841062,0.183593128,$360K,16.9%,1.9%,1.6,0.1,-0.2,53.0,3.9%,-7.0%,2/1/2017,30,2/28/2017,,,,All Residential,"West Sacramento, CA",place,0.393939394,-0.016317016,-0.13547237,California,CA,20818.0,West Sacramento
79347,3351103,Value,,1,0.970627318,-1.0%,-0.7%,Westlake Village,29.0,31.8%,0.0%,107.0,0.0%,-17.7%,70.0,14.0,-1.0,438.03622497599997,0.0027666,0.089920054,969500.0,-0.015736041,0.045846818,403.558945027,-0.06700497400000001,0.104263527,$915K,46.4%,26.2%,3.7,-1.2,-0.8,53.0,6.0%,-17.2%,2/1/2017,30,2/28/2017,0.009345794,0.0,,All Residential,"Westlake Village, CA",place,0.103448276,-0.078369906,0.034482759,California,CA,20777.0,Westlake Village
79348,3351104,Value,,1,0.996881182,1.4%,0.2%,Westminster,30.0,11.1%,-23.1%,76.0,7.0%,4.1%,28.0,-14.0,-22.0,353.969754253,-0.093070548,0.063311039,628000.0,-0.047763457,0.046753896,374.878438977,0.114254068,0.079241873,$592K,-4.5%,7.7%,2.5,-0.1,0.6,47.0,23.7%,23.7%,2/1/2017,30,2/28/2017,,,,All Residential,"Westminster, CA",place,0.3666666670000001,0.18148148100000006,0.161538462,California,CA,20793.0,Westminster
79349,3351105,Value,,1,0.991840104,-0.3%,0.4%,Whittier,74.0,-35.7%,-16.9%,240.0,-6.3%,-16.1%,67.0,13.0,18.0,362.256410256,0.0337393,0.093467346,489900.0,-0.020180404,0.0445629,346.573968667,-0.021011056,0.11599983,$500K,-0.1%,9.8%,3.2,1.0,0.0,125.0,14.7%,-17.2%,2/1/2017,30,2/28/2017,0.016666667,0.012760417,-0.000815851,All Residential,"Whittier, CA",place,0.33783783799999995,-0.009988249,0.011995141,California,CA,20869.0,Whittier
79350,3351106,Value,,1,0.990449011,-0.1%,0.7%,Wildomar,31.0,14.8%,82.4%,81.0,-12.9%,3.8%,81.0,40.0,13.0,169.801462905,0.00645958,0.15797649800000002,380000.0,-0.060568603,0.000263227,146.110056926,-0.15005992,-0.003726244,$395K,8.2%,11.3%,2.6,-0.8,-2.0,23.0,-14.8%,-48.9%,2/1/2017,30,2/28/2017,0.012345678999999998,,,All Residential,"Wildomar, CA",place,0.193548387,-0.13978495,0.075901328,California,CA,26782.0,Wildomar
79351,3351107,Value,,1,0.984242712,-0.7%,-0.2%,Winchester,30.0,-16.7%,-14.3%,87.0,10.1%,-2.2%,68.0,29.0,23.0,153.42327150100002,-0.026177178,0.026690217,413500.0,0.033752584,0.088444328,154.57904539700002,-0.025064628,0.123575881,$372K,-1.8%,1.9%,2.9,0.7,0.4,53.0,29.3%,20.5%,2/1/2017,30,2/28/2017,0.022988506,0.010330278,-0.021955314,All Residential,"Winchester, CA",place,0.2,-0.022222222000000003,-0.028571429,California,CA,26797.0,Winchester
79352,3351108,Value,,1,0.996952038,0.8%,-0.3%,Windsor,19.0,-5.0%,-36.7%,32.0,0.0%,-39.6%,48.0,-21.0,-21.0,336.860750246,0.028816074,0.121161215,562000.0,-0.01316858,-0.039315418,328.565042468,0.020421741,0.071989309,$529K,0.5%,3.7%,1.7,0.1,-0.1,18.0,80.0%,-10.0%,2/1/2017,30,2/28/2017,,,,All Residential,"Windsor, CA",place,0.368421053,0.018421053,0.101754386,California,CA,20924.0,Windsor
79353,3351109,Value,,1,0.983809576,-0.4%,-0.9%,Woodland,32.0,-30.4%,-23.8%,85.0,2.4%,6.3%,55.0,6.0,12.0,209.472981988,-0.04974704,0.053110377,350000.0,-0.06641771099999999,-0.097821884,219.384562202,-0.014319734,0.16914152100000002,$338K,-5.1%,3.1%,2.7,0.9,0.8,55.0,44.7%,-3.5%,2/1/2017,30,2/28/2017,,,,All Residential,"Woodland, CA",place,0.21875,-0.085597826,-0.11458333,California,CA,20957.0,Woodland
79354,3351110,Value,,1,0.967215458,-1.7%,-3.0%,Yorba Linda,61.0,-23.8%,13.0%,245.0,5.2%,32.4%,79.0,-5.0,31.0,375.37796976199996,0.0008286560000000001,0.04046206,960000.0,0.324137931,0.136094675,367.947669665,0.029010108,0.04429336,$725K,-0.7%,7.1%,4.0,1.1,0.6,109.0,10.1%,28.2%,2/1/2017,30,2/28/2017,0.012244898,0.007953052,0.001434087,All Residential,"Yorba Linda, CA",place,0.196721311,-0.015778689,-0.006982392,California,CA,21006.0,Yorba Linda
79355,3351111,Value,,1,0.982854913,-0.3%,2.0%,Yucaipa,46.0,-4.2%,58.6%,169.0,5.6%,-15.9%,90.0,42.0,41.0,199.939320388,-0.004023199,0.086170184,340000.0,-0.022988506,0.079536434,195.208747009,0.027957218,0.091404909,$344K,-0.6%,18.6%,3.7,0.4,-3.2,71.0,24.6%,-19.3%,2/1/2017,30,2/28/2017,0.00591716,-0.00033284,,All Residential,"Yucaipa, CA",place,0.152173913,-0.18115942,-0.054722639,California,CA,21029.0,Yucaipa
79356,3351112,Value,,1,1.00358807,3.8%,2.3%,Yucca Valley,34.0,6.3%,-2.9%,163.0,-4.1%,-14.2%,54.0,-10.0,-10.0,119.750477411,-0.033616913,0.123228961,199900.0,0.098653476,0.230532472,110.03161828100001,-0.044793375,0.175680305,$133K,-23.1%,-3.6%,4.8,-0.5,-0.6,57.0,35.7%,-10.9%,2/1/2017,30,2/28/2017,0.018404908,-0.011006857,-0.007910882,All Residential,"Yucca Valley, CA",place,0.382352941,0.163602941,0.182352941,California,CA,21031.0,Yucca Valley
